0.000000000	8.390195315022676E-001
0.083333333	2.923188360256483E-001
0.166666667	4.083642158300059E-001
0.250000000	4.823378316652597E-001
0.333333333	5.360114883864565E-001
0.416666667	5.813738261092423E-001
0.500000000	6.223206212975914E-001
