# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      35     0.21418     0.56882     0.00000    2.621289140    2.700638394    0.079349253
     1      35     0.21418     0.59355     0.00000    2.637132913    2.676776006    0.039643094
     1      35     0.21418     0.61828     0.00000    2.621289196    2.700643876    0.079354680
     1      35     0.21418     0.64301     0.00000    2.576962280    2.696943919    0.119981639
     1      35     0.21418     0.66774     0.00000    2.512290995    2.595837518    0.083546523
     1      35     0.21418     0.69247     0.00000    2.437201904    2.477970526    0.040768621
     1      35     0.21418     0.71720     0.00000    2.360723699    2.418781427    0.058057728
     1      35     0.21418     0.74194     0.00000    2.289642466    2.361846387    0.072203920
     1      35     0.21418     0.76667     0.00000    2.228250799    2.245878324    0.017627525
     1      35     0.21418     0.79140     0.00000    2.178792767    2.133382273   -0.045410494
     1      35     0.23560     0.40806     0.00000    2.228307110    2.291925014    0.063617904
     1      35     0.23560     0.43280     0.00000    2.289914817    2.377265333    0.087350516
     1      35     0.23560     0.45753     0.00000    2.362417083    2.455002855    0.092585772
     1      35     0.23560     0.48226     0.00000    2.442878592    2.537531803    0.094653211
     1      35     0.23560     0.50699     0.00000    2.525801669    2.655130650    0.129328982
     1      35     0.23560     0.53172     0.00000    2.602880031    2.743083429    0.140203398
     1      35     0.23560     0.55645     0.00000    2.663611835    2.803254900    0.139643065
     1      35     0.23560     0.58118     0.00000    2.697437398    2.831284107    0.133846708
     1      35     0.23560     0.60591     0.00000    2.697437409    2.831291506    0.133854097
     1      35     0.23560     0.63065     0.00000    2.663611867    2.803265087    0.139653220
     1      35     0.23560     0.65538     0.00000    2.602880092    2.743095159    0.140215068
     1      35     0.23560     0.68011     0.00000    2.525801761    2.655141771    0.129340010
     1      35     0.23560     0.70484     0.00000    2.442878718    2.537535565    0.094656847
     1      35     0.23560     0.72957     0.00000    2.362417253    2.455004537    0.092587284
     1      35     0.23560     0.75430     0.00000    2.289915026    2.377266692    0.087351667
     1      35     0.25701     0.44516     0.00000    2.362914489    2.460691870    0.097777381
     1      35     0.25701     0.46989     0.00000    2.445630300    2.546682003    0.101051703
     1      35     0.25701     0.49462     0.00000    2.534080130    2.657218653    0.123138523
     1      35     0.25701     0.51935     0.00000    2.621303456    2.766648836    0.145345380
     1      35     0.25701     0.54409     0.00000    2.697269591    2.845958883    0.148689292
     1      35     0.25701     0.56882     0.00000    2.750030904    2.898700231    0.148669327
     1      35     0.25701     0.59355     0.00000    2.769061333    2.917706861    0.148645529
     1      35     0.25701     0.61828     0.00000    2.750030884    2.898709661    0.148678778
     1      35     0.25701     0.64301     0.00000    2.697269560    2.845969715    0.148700155
     1      35     0.25701     0.66774     0.00000    2.621303429    2.766658965    0.145355536
     1      35     0.25701     0.69247     0.00000    2.534080124    2.657224076    0.123143952
     1      35     0.25701     0.71720     0.00000    2.445630328    2.546682736    0.101052408
     1      35     0.27843     0.48226     0.00000    2.536873782    2.645407854    0.108534072
     1      35     0.27843     0.50699     0.00000    2.630916734    2.774035653    0.143118918
     1      35     0.27843     0.53172     0.00000    2.719144957    2.867756420    0.148611463
     1      35     0.27843     0.55645     0.00000    2.789690685    2.942345882    0.152655197
     1      35     0.27843     0.58118     0.00000    2.829533870    2.984729242    0.155195372
     1      35     0.27843     0.60591     0.00000    2.829533833    2.984736596    0.155202763
     1      35     0.27843     0.63065     0.00000    2.789690586    2.942355939    0.152665353
     1      35     0.27843     0.65538     0.00000    2.719144817    2.867765730    0.148620913
     1      35     0.27843     0.68011     0.00000    2.630916585    2.774042892    0.143126307
     1      35     0.29985     0.51936     0.00000    2.726755067    2.875237581    0.148482514
     1      35     0.29985     0.54409     0.00000    2.811203036    2.966301299    0.155098263
     1      35     0.29985     0.56882     0.00000    2.870746347    3.050084293    0.179337946
     1      35     0.29985     0.59355     0.00000    2.892459808    3.089422612    0.196962804
     1      35     0.29985     0.61828     0.00000    2.870746215    3.050089590    0.179343375
     1      35     0.29985     0.64301     0.00000    2.811202804    2.966308455    0.155105651
     1      35     0.32127     0.55645     0.00000    2.885477243    3.082447157    0.196969915
     1      35     0.32127     0.58118     0.00000    2.927852235    3.133946708    0.206094474
     1      35     0.32127     0.60591     0.00000    2.927852133    3.133947312    0.206095179
     1      35     0.34269     0.59355     0.00000    2.948689888    3.158794903    0.210105015
     1      36     0.00000     0.00000     0.00000    3.448072013    3.471622907    0.023550894
     1      36     0.00000     0.02473     0.00000    3.441644855    3.462851129    0.021206274
     1      36     0.00000     0.04946     0.00000    3.421890414    3.427397454    0.005507040
     1      36     0.00000     0.07419     0.00000    3.387528113    3.377353252   -0.010174861
     1      36     0.00000     0.09892     0.00000    3.336908081    3.324406106   -0.012501975
     1      36     0.00000     0.12366     0.00000    3.268775746    3.251247411   -0.017528335
     1      36     0.00000     0.14839     0.00000    3.183297457    3.132352059   -0.050945398
     1      36     0.00000     0.17312     0.00000    3.083111674    2.999130319   -0.083981355
     1      36     0.00000     0.19785     0.00000    2.973902306    2.885169869   -0.088732437
     1      36     0.00000     0.22258     0.00000    2.863326835    2.774075282   -0.089251553
     1      36     0.00000     0.24731     0.00000    2.757318922    2.665679866   -0.091639057
     1      36     0.00000     0.27204     0.00000    2.657923611    2.564444819   -0.093478792
     1      36     0.00000     0.29677     0.00000    2.566753128    2.473059960   -0.093693168
     1      36     0.00000     0.32151     0.00000    2.487933588    2.389820427   -0.098113161
     1      36     0.00000     0.34624     0.00000    2.468717110    1.920421494   -0.548295617
     1      36     0.00000     0.37097     0.00000    2.565545241    1.918876269   -0.646668972
     1      36     0.00000     0.39570     0.00000    2.654969748    1.993609323   -0.661360425
     1      36     0.00000     0.42043     0.00000    2.735173527    2.057896613   -0.677276914
     1      36     0.00000     0.44516     0.00000    2.804831511    2.020978467   -0.783853044
     1      36     0.00000     0.46989     0.00000    2.863191103    1.972761929   -0.890429174
     1      36     0.00000     0.49462     0.00000    2.910055704    2.003710041   -0.906345663
     1      36     0.00000     0.51935     0.00000    2.945668562    2.032719897   -0.912948665
     1      36     0.00000     0.54409     0.00000    2.970525421    2.013363331   -0.957162090
     1      36     0.00000     0.56882     0.00000    2.985167018    1.983791500   -1.001375518
     1      36     0.00000     0.59355     0.00000    2.989998054    1.982019534   -1.007978520
     1      36     0.00000     0.61828     0.00000    2.985167018    1.983791530   -1.001375488
     1      36     0.00000     0.64301     0.00000    2.970525421    2.013363564   -0.957161857
     1      36     0.00000     0.66774     0.00000    2.945668562    2.032720334   -0.912948228
     1      36     0.00000     0.69247     0.00000    2.910055704    2.003710508   -0.906345196
     1      36     0.00000     0.71720     0.00000    2.863191103    1.972762427   -0.890428677
     1      36     0.00000     0.74194     0.00000    2.804831511    2.020979169   -0.783852342
     1      36     0.00000     0.76667     0.00000    2.735173527    2.057897520   -0.677276007
     1      36     0.00000     0.79140     0.00000    2.654969748    1.993610260   -0.661359488
     1      36     0.00000     0.81613     0.00000    2.565545241    1.918877199   -0.646668042
     1      36     0.00000     0.84086     0.00000    2.468717110    1.920422379   -0.548294732
     1      36     0.00000     0.86559     0.00000    2.487933588    2.389818415   -0.098115173
     1      36     0.00000     0.89032     0.00000    2.566753128    2.473057825   -0.093695303
     1      36     0.00000     0.91505     0.00000    2.657923611    2.564442494   -0.093481117
     1      36     0.00000     0.93979     0.00000    2.757318922    2.665675930   -0.091642993
     1      36     0.00000     0.96452     0.00000    2.863326835    2.774069269   -0.089257566
     1      36     0.00000     0.98925     0.00000    2.973902306    2.885163408   -0.088738898
     1      36     0.00000     1.01398     0.00000    3.083111674    2.999124081   -0.083987593
     1      36     0.00000     1.03871     0.00000    3.183297457    3.132346650   -0.050950807
     1      36     0.00000     1.06344     0.00000    3.268775746    3.251242655   -0.017533091
     1      36     0.00000     1.08817     0.00000    3.336908081    3.324401435   -0.012506646
     1      36     0.00000     1.11290     0.00000    3.387528113    3.377348886   -0.010179227
     1      36     0.00000     1.13763     0.00000    3.421890414    3.427395120    0.005504706
     1      36     0.00000     1.16237     0.00000    3.441644855    3.462850825    0.021205970
     1      36     0.02142     0.03710     0.00000    3.428557191    3.444419008    0.015861817
     1      36     0.02142     0.06183     0.00000    3.401519933    3.392838623   -0.008681310
     1      36     0.02142     0.08656     0.00000    3.359080669    3.346574680   -0.012505988
     1      36     0.02142     0.11129     0.00000    3.299772826    3.281986500   -0.017786326
     1      36     0.02142     0.13602     0.00000    3.222994394    3.193588247   -0.029406148
     1      36     0.02142     0.16075     0.00000    3.130057151    3.048692226   -0.081364926
     1      36     0.02142     0.18548     0.00000    3.025088868    2.935963837   -0.089125031
     1      36     0.02142     0.21022     0.00000    2.915053920    2.823690321   -0.091363599
     1      36     0.02142     0.23495     0.00000    2.807472395    2.715227099   -0.092245297
     1      36     0.02142     0.25968     0.00000    2.706821538    2.609714000   -0.097107538
     1      36     0.02142     0.28441     0.00000    2.615899051    2.513691630   -0.102207420
     1      36     0.02142     0.30914     0.00000    2.542748421    2.410876537   -0.131871885
     1      36     0.02142     0.33387     0.00000    2.514504452    2.272158553   -0.242345898
     1      36     0.02142     0.35860     0.00000    2.561019972    2.071229420   -0.489790551
     1      36     0.02142     0.38333     0.00000    2.638425846    2.061948665   -0.576477181
     1      36     0.02142     0.40806     0.00000    2.717012857    2.111226205   -0.605786651
     1      36     0.02142     0.43280     0.00000    2.789181607    2.160214768   -0.628966839
     1      36     0.02142     0.45753     0.00000    2.852422380    2.060454581   -0.791967799
     1      36     0.02142     0.48226     0.00000    2.905831240    2.074619053   -0.831212187
     1      36     0.02142     0.50699     0.00000    2.949168992    2.121007517   -0.828161475
     1      36     0.02142     0.53172     0.00000    2.982326811    2.165666558   -0.816660253
     1      36     0.02142     0.55645     0.00000    3.004974425    2.127460279   -0.877514146
     1      36     0.02142     0.58118     0.00000    3.016536864    2.115256012   -0.901280852
     1      36     0.02142     0.60591     0.00000    3.016536912    2.115257202   -0.901279710
     1      36     0.02142     0.63065     0.00000    3.004974561    2.127462313   -0.877512248
     1      36     0.02142     0.65538     0.00000    2.982327014    2.165668827   -0.816658187
     1      36     0.02142     0.68011     0.00000    2.949169240    2.121009167   -0.828160073
     1      36     0.02142     0.70484     0.00000    2.905831517    2.074620175   -0.831211342
     1      36     0.02142     0.72957     0.00000    2.852422676    2.060456103   -0.791966573
     1      36     0.02142     0.75430     0.00000    2.789181932    2.160216433   -0.628965500
     1      36     0.02142     0.77903     0.00000    2.717013238    2.111227601   -0.605785637
     1      36     0.02142     0.80376     0.00000    2.638426324    2.061949285   -0.576477039
     1      36     0.02142     0.82849     0.00000    2.561020640    2.071229822   -0.489790818
     1      36     0.02142     0.85323     0.00000    2.514505206    2.272156533   -0.242348673
     1      36     0.02142     0.87796     0.00000    2.542748763    2.410874082   -0.131874682
     1      36     0.02142     0.90269     0.00000    2.615899142    2.513690021   -0.102209121
     1      36     0.02142     0.92742     0.00000    2.706821516    2.609712179   -0.097109337
     1      36     0.02142     0.95215     0.00000    2.807472329    2.715221956   -0.092250373
     1      36     0.02142     0.97688     0.00000    2.915053835    2.823684075   -0.091369760
     1      36     0.02142     1.00161     0.00000    3.025088772    2.935957729   -0.089131044
     1      36     0.02142     1.02634     0.00000    3.130057062    3.048686709   -0.081370352
     1      36     0.02142     1.05108     0.00000    3.222994309    3.193583848   -0.029410461
     1      36     0.02142     1.07581     0.00000    3.299772746    3.281982054   -0.017790692
     1      36     0.02142     1.10054     0.00000    3.359080605    3.346570552   -0.012510052
     1      36     0.02142     1.12527     0.00000    3.401519884    3.392835397   -0.008684487
     1      36     0.04284     0.07419     0.00000    3.366449958    3.353938964   -0.012510994
     1      36     0.04284     0.09892     0.00000    3.315424967    3.294260958   -0.021164009
     1      36     0.04284     0.12366     0.00000    3.247577600    3.194496141   -0.053081459
     1      36     0.04284     0.14839     0.00000    3.163317887    3.078951233   -0.084366655
     1      36     0.04284     0.17312     0.00000    3.065293913    2.974068586   -0.091225327
     1      36     0.04284     0.19785     0.00000    2.959042782    2.863641901   -0.095400880
     1      36     0.04284     0.22258     0.00000    2.852373595    2.747956960   -0.104416636
     1      36     0.04284     0.24731     0.00000    2.752568014    2.645292582   -0.107275432
     1      36     0.04284     0.27204     0.00000    2.665151496    2.551666831   -0.113484665
     1      36     0.04284     0.29677     0.00000    2.599315382    2.450220349   -0.149095033
     1      36     0.04284     0.32151     0.00000    2.573204373    2.350185311   -0.223019062
     1      36     0.04284     0.34624     0.00000    2.598143521    2.333573130   -0.264570391
     1      36     0.04284     0.37097     0.00000    2.656199269    2.282438644   -0.373760625
     1      36     0.04284     0.39570     0.00000    2.725258778    2.225405757   -0.499853021
     1      36     0.04284     0.42043     0.00000    2.794300859    2.292693797   -0.501607062
     1      36     0.04284     0.44516     0.00000    2.858738924    2.362978310   -0.495760614
     1      36     0.04284     0.46989     0.00000    2.916679621    2.300780598   -0.615899023
     1      36     0.04284     0.49462     0.00000    2.967201429    2.257672460   -0.709528969
     1      36     0.04284     0.51935     0.00000    3.009365119    2.379311048   -0.630054071
     1      36     0.04284     0.54409     0.00000    3.041689726    2.478020926   -0.563668800
     1      36     0.04284     0.56882     0.00000    3.062245008    2.394123342   -0.668121666
     1      36     0.04284     0.59355     0.00000    3.069324969    2.308230084   -0.761094884
     1      36     0.04284     0.61828     0.00000    3.062245123    2.394132186   -0.668112937
     1      36     0.04284     0.64301     0.00000    3.041689944    2.478034934   -0.563655010
     1      36     0.04284     0.66774     0.00000    3.009365416    2.379320081   -0.630045335
     1      36     0.04284     0.69247     0.00000    2.967201783    2.257675539   -0.709526245
     1      36     0.04284     0.71720     0.00000    2.916680014    2.300785250   -0.615894764
     1      36     0.04284     0.74194     0.00000    2.858739346    2.362985482   -0.495753864
     1      36     0.04284     0.76667     0.00000    2.794301325    2.292698482   -0.501602843
     1      36     0.04284     0.79140     0.00000    2.725259305    2.225406498   -0.499852807
     1      36     0.04284     0.81613     0.00000    2.656199877    2.282436703   -0.373763175
     1      36     0.04284     0.84086     0.00000    2.598144202    2.333569914   -0.264574288
     1      36     0.04284     0.86559     0.00000    2.573204956    2.350182216   -0.223022740
     1      36     0.04284     0.89032     0.00000    2.599315673    2.450218298   -0.149097375
     1      36     0.04284     0.91505     0.00000    2.665151538    2.551665454   -0.113486085
     1      36     0.04284     0.93979     0.00000    2.752567920    2.645290490   -0.107277430
     1      36     0.04284     0.96452     0.00000    2.852373445    2.747952620   -0.104420825
     1      36     0.04284     0.98925     0.00000    2.959042606    2.863636321   -0.095406285
     1      36     0.04284     1.01398     0.00000    3.065293736    2.974065227   -0.091228509
     1      36     0.04284     1.03871     0.00000    3.163317720    3.078949915   -0.084367805
     1      36     0.04284     1.06344     0.00000    3.247577441    3.194493651   -0.053083790
     1      36     0.04284     1.08817     0.00000    3.315424827    3.294257640   -0.021167187
     1      36     0.06425     0.11129     0.00000    3.255915948    3.179553952   -0.076361996
     1      36     0.06425     0.13602     0.00000    3.180654505    3.092454770   -0.088199735
     1      36     0.06425     0.16075     0.00000    3.091293061    2.998202390   -0.093090671
     1      36     0.06425     0.18548     0.00000    2.991817489    2.891106863   -0.100710626
     1      36     0.06425     0.21022     0.00000    2.888898819    2.763489936   -0.125408883
     1      36     0.06425     0.23495     0.00000    2.791010107    2.679018539   -0.111991568
     1      36     0.06425     0.25968     0.00000    2.706667026    2.593330721   -0.113336304
     1      36     0.06425     0.28441     0.00000    2.645621314    2.499232002   -0.146389312
     1      36     0.06425     0.30914     0.00000    2.620394773    2.389501509   -0.230893264
     1      36     0.06425     0.33387     0.00000    2.636074110    2.395875924   -0.240198185
     1      36     0.06425     0.35860     0.00000    2.681364762    2.428920681   -0.252444080
     1      36     0.06425     0.38333     0.00000    2.740668693    2.452654186   -0.288014506
     1      36     0.06425     0.40806     0.00000    2.803927448    2.371719903   -0.432207545
     1      36     0.06425     0.43280     0.00000    2.866158640    2.413479966   -0.452678674
     1      36     0.06425     0.45753     0.00000    2.925114111    2.457982992   -0.467131120
     1      36     0.06425     0.48226     0.00000    2.979573943    2.496572429   -0.483001514
     1      36     0.06425     0.50699     0.00000    3.028165718    2.511212003   -0.516953715
     1      36     0.06425     0.53172     0.00000    3.068706497    2.554857177   -0.513849319
     1      36     0.06425     0.55645     0.00000    3.098268269    2.578658001   -0.519610269
     1      36     0.06425     0.58118     0.00000    3.113954526    2.584003434   -0.529951092
     1      36     0.06425     0.60591     0.00000    3.113954582    2.584015435   -0.529939147
     1      36     0.06425     0.63065     0.00000    3.098268432    2.578674576   -0.519593855
     1      36     0.06425     0.65538     0.00000    3.068706751    2.554873845   -0.513832906
     1      36     0.06425     0.68011     0.00000    3.028166043    2.511227035   -0.516939008
     1      36     0.06425     0.70484     0.00000    2.979574318    2.496581398   -0.482992920
     1      36     0.06425     0.72957     0.00000    2.925114521    2.457991407   -0.467123114
     1      36     0.06425     0.75430     0.00000    2.866159080    2.413488404   -0.452670676
     1      36     0.06425     0.77903     0.00000    2.803927923    2.371726590   -0.432201333
     1      36     0.06425     0.80376     0.00000    2.740669212    2.452651926   -0.288017286
     1      36     0.06425     0.82849     0.00000    2.681365325    2.428916895   -0.252448430
     1      36     0.06425     0.85323     0.00000    2.636074669    2.395872035   -0.240202634
     1      36     0.06425     0.87796     0.00000    2.620395198    2.389497633   -0.230897565
     1      36     0.06425     0.90269     0.00000    2.645621485    2.499229674   -0.146391810
     1      36     0.06425     0.92742     0.00000    2.706666965    2.593328994   -0.113337971
     1      36     0.06425     0.95215     0.00000    2.791009912    2.679016238   -0.111993674
     1      36     0.06425     0.97688     0.00000    2.888898572    2.763486950   -0.125411621
     1      36     0.06425     1.00161     0.00000    2.991817230    2.891105538   -0.100711692
     1      36     0.06425     1.02634     0.00000    3.091292806    2.998201728   -0.093091078
     1      36     0.06425     1.05108     0.00000    3.180654263    3.092454227   -0.088200036
     1      36     0.08567     0.14839     0.00000    3.100339617    3.006999698   -0.093339919
     1      36     0.08567     0.17312     0.00000    3.009620583    2.910900948   -0.098719635
     1      36     0.08567     0.19785     0.00000    2.913638567    2.791131298   -0.122507270
     1      36     0.08567     0.22258     0.00000    2.819900501    2.697653397   -0.122247104
     1      36     0.08567     0.24731     0.00000    2.738292632    2.627634403   -0.110658229
     1      36     0.08567     0.27204     0.00000    2.680379604    2.546788017   -0.133591586
     1      36     0.08567     0.29677     0.00000    2.656072502    2.457430522   -0.198641979
     1      36     0.08567     0.32151     0.00000    2.666902137    2.431404509   -0.235497627
     1      36     0.08567     0.34624     0.00000    2.703746606    2.465030175   -0.238716431
     1      36     0.08567     0.37097     0.00000    2.754696284    2.501913732   -0.252782552
     1      36     0.08567     0.39570     0.00000    2.811366186    2.466929647   -0.344436539
     1      36     0.08567     0.42043     0.00000    2.869325604    2.433710303   -0.435615301
     1      36     0.08567     0.44516     0.00000    2.926594677    2.477340208   -0.449254469
     1      36     0.08567     0.46989     0.00000    2.982123801    2.529677759   -0.452446042
     1      36     0.08567     0.49462     0.00000    3.034556494    2.559662642   -0.474893853
     1      36     0.08567     0.51935     0.00000    3.081456707    2.583252248   -0.498204458
     1      36     0.08567     0.54409     0.00000    3.119263465    2.617356124   -0.501907341
     1      36     0.08567     0.56882     0.00000    3.144040707    2.642432232   -0.501608475
     1      36     0.08567     0.59355     0.00000    3.152691435    2.651573341   -0.501118093
     1      36     0.08567     0.61828     0.00000    3.144040805    2.642447617   -0.501593187
     1      36     0.08567     0.64301     0.00000    3.119263651    2.617373882   -0.501889769
     1      36     0.08567     0.66774     0.00000    3.081456969    2.583269498   -0.498187471
     1      36     0.08567     0.69247     0.00000    3.034556810    2.559676038   -0.474880772
     1      36     0.08567     0.71720     0.00000    2.982124154    2.529687284   -0.452436870
     1      36     0.08567     0.74194     0.00000    2.926595057    2.477349174   -0.449245883
     1      36     0.08567     0.76667     0.00000    2.869326002    2.433718433   -0.435607570
     1      36     0.08567     0.79140     0.00000    2.811366608    2.466932064   -0.344434543
     1      36     0.08567     0.81613     0.00000    2.754696735    2.501910448   -0.252786287
     1      36     0.08567     0.84086     0.00000    2.703747067    2.465026056   -0.238721011
     1      36     0.08567     0.86559     0.00000    2.666902557    2.431400405   -0.235502152
     1      36     0.08567     0.89032     0.00000    2.656072775    2.457427005   -0.198645770
     1      36     0.08567     0.91505     0.00000    2.680379641    2.546785730   -0.133593911
     1      36     0.08567     0.93979     0.00000    2.738292453    2.627632517   -0.110659936
     1      36     0.08567     0.96452     0.00000    2.819900203    2.697651052   -0.122249151
     1      36     0.08567     0.98925     0.00000    2.913638241    2.791129392   -0.122508849
     1      36     0.08567     1.01398     0.00000    3.009620256    2.910900365   -0.098719891
     1      36     0.10709     0.18548     0.00000    2.922565700    2.814884347   -0.107681353
     1      36     0.10709     0.21022     0.00000    2.836155051    2.704983039   -0.131172012
     1      36     0.10709     0.23495     0.00000    2.758988097    2.644906531   -0.114081566
     1      36     0.10709     0.25968     0.00000    2.703685645    2.582112885   -0.121572760
     1      36     0.10709     0.28441     0.00000    2.680757868    2.524870463   -0.155887404
     1      36     0.10709     0.30914     0.00000    2.689439980    2.468543412   -0.220896568
     1      36     0.10709     0.33387     0.00000    2.720847801    2.489229441   -0.231618360
     1      36     0.10709     0.35860     0.00000    2.765100409    2.528007939   -0.237092469
     1      36     0.10709     0.38333     0.00000    2.815335362    2.556659303   -0.258676058
     1      36     0.10709     0.40806     0.00000    2.868040539    2.466724259   -0.401316280
     1      36     0.10709     0.43280     0.00000    2.921893487    2.488323024   -0.433570463
     1      36     0.10709     0.45753     0.00000    2.976368741    2.543693156   -0.432675585
     1      36     0.10709     0.48226     0.00000    3.030482492    2.603059882   -0.427422610
     1      36     0.10709     0.50699     0.00000    3.081926792    2.618346558   -0.463580234
     1      36     0.10709     0.53172     0.00000    3.126878133    2.644755933   -0.482122200
     1      36     0.10709     0.55645     0.00000    3.160621986    2.678537822   -0.482084164
     1      36     0.10709     0.58118     0.00000    3.178804546    2.709734311   -0.469070235
     1      36     0.10709     0.60591     0.00000    3.178804587    2.709746306   -0.469058281
     1      36     0.10709     0.63065     0.00000    3.160622104    2.678554367   -0.482067738
     1      36     0.10709     0.65538     0.00000    3.126878322    2.644773112   -0.482105210
     1      36     0.10709     0.68011     0.00000    3.081927036    2.618362465   -0.463564571
     1      36     0.10709     0.70484     0.00000    3.030482772    2.603069720   -0.427413052
     1      36     0.10709     0.72957     0.00000    2.976369046    2.543702051   -0.432666994
     1      36     0.10709     0.75430     0.00000    2.921893805    2.488331615   -0.433562190
     1      36     0.10709     0.77903     0.00000    2.868040865    2.466731256   -0.401309609
     1      36     0.10709     0.80376     0.00000    2.815335701    2.556657334   -0.258678368
     1      36     0.10709     0.82849     0.00000    2.765100758    2.528004242   -0.237096516
     1      36     0.10709     0.85323     0.00000    2.720848142    2.489225501   -0.231622641
     1      36     0.10709     0.87796     0.00000    2.689440263    2.468539722   -0.220900541
     1      36     0.10709     0.90269     0.00000    2.680758001    2.524867954   -0.155890047
     1      36     0.10709     0.92742     0.00000    2.703685553    2.582111006   -0.121574546
     1      36     0.10709     0.95215     0.00000    2.758987808    2.644904691   -0.114083117
     1      36     0.10709     0.97688     0.00000    2.836154682    2.704980911   -0.131173771
     1      36     0.12851     0.22258     0.00000    2.766492054    2.648458933   -0.118033121
     1      36     0.12851     0.24731     0.00000    2.715610590    2.591302539   -0.124308051
     1      36     0.12851     0.27204     0.00000    2.695137253    2.552248623   -0.142888630
     1      36     0.12851     0.29677     0.00000    2.703916985    2.557426523   -0.146490462
     1      36     0.12851     0.32151     0.00000    2.732465343    2.548529170   -0.183936173
     1      36     0.12851     0.34624     0.00000    2.771881183    2.547687113   -0.224194070
     1      36     0.12851     0.37097     0.00000    2.816495430    2.592219801   -0.224275629
     1      36     0.12851     0.39570     0.00000    2.863795079    2.625976847   -0.237818232
     1      36     0.12851     0.42043     0.00000    2.913316344    2.584320832   -0.328995512
     1      36     0.12851     0.44516     0.00000    2.965288287    2.568727869   -0.396560418
     1      36     0.12851     0.46989     0.00000    3.019358064    2.696144501   -0.323213563
     1      36     0.12851     0.49462     0.00000    3.073653137    2.816603188   -0.257049948
     1      36     0.12851     0.51935     0.00000    3.124444668    2.774464129   -0.349980539
     1      36     0.12851     0.54409     0.00000    3.166585041    2.729411466   -0.437173575
     1      36     0.12851     0.56882     0.00000    3.194665289    2.844117958   -0.350547331
     1      36     0.12851     0.59355     0.00000    3.204543816    2.940609417   -0.263934399
     1      36     0.12851     0.61828     0.00000    3.194665352    2.844126807   -0.350538546
     1      36     0.12851     0.64301     0.00000    3.166585163    2.729426334   -0.437158829
     1      36     0.12851     0.66774     0.00000    3.124444839    2.774477398   -0.349967441
     1      36     0.12851     0.69247     0.00000    3.073653344    2.816612972   -0.257040372
     1      36     0.12851     0.71720     0.00000    3.019358293    2.696153343   -0.323204950
     1      36     0.12851     0.74194     0.00000    2.965288527    2.568736187   -0.396552340
     1      36     0.12851     0.76667     0.00000    2.913316586    2.584327236   -0.328989350
     1      36     0.12851     0.79140     0.00000    2.863795321    2.625980454   -0.237814868
     1      36     0.12851     0.81613     0.00000    2.816495674    2.592219612   -0.224276062
     1      36     0.12851     0.84086     0.00000    2.771881426    2.547684142   -0.224197285
     1      36     0.12851     0.86559     0.00000    2.732465568    2.548527109   -0.183938458
     1      36     0.12851     0.89032     0.00000    2.703917143    2.557425860   -0.146491283
     1      36     0.12851     0.91505     0.00000    2.695137264    2.552247388   -0.142889876
     1      36     0.12851     0.93979     0.00000    2.715610388    2.591301135   -0.124309253
     1      36     0.14992     0.25968     0.00000    2.699841985    2.555927026   -0.143914959
     1      36     0.14992     0.28441     0.00000    2.710925536    2.578093444   -0.132832092
     1      36     0.14992     0.30914     0.00000    2.739082012    2.603180992   -0.135901020
     1      36     0.14992     0.33387     0.00000    2.775743836    2.626529181   -0.149214655
     1      36     0.14992     0.35860     0.00000    2.816071019    2.612364819   -0.203706200
     1      36     0.14992     0.38333     0.00000    2.858475836    2.647518247   -0.210957589
     1      36     0.14992     0.40806     0.00000    2.903419182    2.678893828   -0.224525354
     1      36     0.14992     0.43280     0.00000    2.952014415    2.718724378   -0.233290037
     1      36     0.14992     0.45753     0.00000    3.004715111    2.778832713   -0.225882398
     1      36     0.14992     0.48226     0.00000    3.060320945    2.845940847   -0.214380098
     1      36     0.14992     0.50699     0.00000    3.115516524    2.897600220   -0.217916304
     1      36     0.14992     0.53172     0.00000    3.165102362    2.934504160   -0.230598201
     1      36     0.14992     0.55645     0.00000    3.202953269    2.971274838   -0.231678431
     1      36     0.14992     0.58118     0.00000    3.223534421    3.004141656   -0.219392765
     1      36     0.14992     0.60591     0.00000    3.223534443    3.004142822   -0.219391621
     1      36     0.14992     0.63065     0.00000    3.202953336    2.971277696   -0.231675639
     1      36     0.14992     0.65538     0.00000    3.165102464    2.934512926   -0.230589539
     1      36     0.14992     0.68011     0.00000    3.115516656    2.897609557   -0.217907099
     1      36     0.14992     0.70484     0.00000    3.060321099    2.845949628   -0.214371472
     1      36     0.14992     0.72957     0.00000    3.004715272    2.778840980   -0.225874292
     1      36     0.14992     0.75430     0.00000    2.952014576    2.718729314   -0.233285262
     1      36     0.14992     0.77903     0.00000    2.903419339    2.678898033   -0.224521307
     1      36     0.14992     0.80376     0.00000    2.858475985    2.647521588   -0.210954397
     1      36     0.14992     0.82849     0.00000    2.816071163    2.612367413   -0.203703749
     1      36     0.14992     0.85323     0.00000    2.775743976    2.626529231   -0.149214745
     1      36     0.14992     0.87796     0.00000    2.739082128    2.603180815   -0.135901313
     1      36     0.14992     0.90269     0.00000    2.710925587    2.578093293   -0.132832294
     1      36     0.17134     0.29677     0.00000    2.741217414    2.612659277   -0.128558137
     1      36     0.17134     0.32151     0.00000    2.777446092    2.643418946   -0.134027146
