  0.000000000  0.000000000  0.000000000      50
       1       1  -71.144803406  -73.855266991
       1       2  -57.335049700  -57.798124383
       1       3  -44.040936401  -41.038641425
       1       4  -44.040936355  -41.038641378
       1       5  -44.035334252  -40.991781171
       1       6  -44.035334212  -40.991781130
       1       7  -43.993085170  -41.035673907
       1       8  -43.993080917  -41.035669653
       1       9  -43.984948469  -40.983912145
       1      10  -43.984944207  -40.983907883
       1      11  -43.975346984  -41.012234055
       1      12  -43.966390464  -40.968396161
       1      13  -35.326023149  -35.452876085
       1      14  -35.229801123  -35.470063477
       1      15  -35.229797695  -35.470060049
       1      16  -31.532309122  -31.505425822
       1      17  -31.275566500  -31.379277237
       1      18  -31.275562832  -31.379273570
       1      19  -11.662218269  -12.866560921
       1      20  -10.983260632  -12.392634302
       1      21  -10.080677817  -11.411635721
       1      22   -9.926911376  -11.213249017
       1      23   -3.268379275   -4.238949416
       1      24   -2.114986030   -3.192407238
       1      25    0.017296052   -0.219747245
       1      26    0.017298622   -0.219744674
       1      27    0.692554633   -0.378907091
       1      28    1.223268357    1.030286070
       1      29    1.223269535    1.030287248
       1      30    1.464685131    1.224830512
       1      31    1.464687011    1.224832391
       1      32    1.684168260    0.625597134
       1      33    2.481689318    2.303760547
       1      34    2.481691658    2.303762888
       1      35    2.828430483    2.757225016
       1      36    3.448072013    3.471622907
       1      37    5.731258104    6.712692206
       1      38    5.731259265    6.712693368
       1      39    5.936621169    6.789444864
       1      40    5.936622381    6.789446076
       1      41    6.508896719    6.840863717
       1      42    6.508897463    6.840864460
       1      43    6.698425423    6.915924479
       1      44    6.698426660    6.915925717
       1      45    7.879516599    8.206238389
       1      46    8.223340690    8.051159354
       1      47    8.500264831    8.394229446
       1      48    9.351505561    9.159312936
       1      49    9.824327971    9.991941267
       1      50   10.693069846   10.426895718
 -0.000000000  0.333333333  0.000000000      50
       1       1  -71.134977009  -73.826624614
       1       2  -57.312848149  -57.692724461
       1       3  -44.040859763  -41.035265943
       1       4  -44.036909530  -41.036960435
       1       5  -44.035236290  -40.986343150
       1       6  -44.031315665  -40.984369049
       1       7  -43.994363299  -41.036536914
       1       8  -43.993586269  -41.032727680
       1       9  -43.986244160  -40.986550697
       1      10  -43.985428097  -40.981533826
       1      11  -43.973367205  -41.015076481
       1      12  -43.964373036  -40.968449135
       1      13  -35.440546152  -35.632638036
       1      14  -35.287671803  -35.534658136
       1      15  -35.279636035  -35.535424898
       1      16  -31.510755307  -31.438871546
       1      17  -31.480480008  -31.471221141
       1      18  -31.329584433  -31.410567011
       1      19  -10.290503798  -11.417190783
       1      20   -9.637641083  -10.967068926
       1      21   -9.522989819  -10.671455912
       1      22   -9.227749044  -10.588139086
       1      23   -2.724333387   -3.538076511
       1      24   -1.678508764   -2.644050762
       1      25   -1.436109470   -2.317101599
       1      26   -1.400623126   -2.241047234
       1      27   -0.739758320   -1.778235340
       1      28   -0.437493160   -1.497915901
       1      29   -0.144140050   -0.538892716
       1      30    1.057395863    0.211171940
       1      31    1.086567964    0.564026190
       1      32    1.202287011    0.741992427
       1      33    1.657437809    0.846030836
       1      34    1.920720912    1.649691216
       1      35    2.379509948    2.217784621
       1      36    2.654969748    1.993609323
       1      37    5.251271403    6.134262173
       1      38    5.403835363    6.648168609
       1      39    5.600894220    6.445211273
       1      40    5.666751285    6.722128870
       1      41    6.382707387    7.321920616
       1      42    6.795307335    7.733725453
       1      43    7.290411559    8.448265687
       1      44    7.476310969    8.307040434
       1      45    9.483799558   10.103846990
       1      46   10.084578147   10.145545376
       1      47   10.150700306   10.338799272
       1      48   10.739180312   11.366383385
       1      49   10.919150789   11.422203356
       1      50   11.206928779   11.245376960
  0.000000000  0.666666667  0.000000000      50
       1       1  -71.134977009  -73.826612904
       1       2  -57.312848149  -57.692726305
       1       3  -44.040859763  -41.035267126
       1       4  -44.036909530  -41.036960318
       1       5  -44.035236290  -40.986344311
       1       6  -44.031315665  -40.984368876
       1       7  -43.994363299  -41.036567980
       1       8  -43.993586269  -41.032681373
       1       9  -43.986244160  -40.986576165
       1      10  -43.985428097  -40.981496536
       1      11  -43.973367205  -41.015069440
       1      12  -43.964373036  -40.968447994
       1      13  -35.440546152  -35.632629343
       1      14  -35.287671803  -35.534658961
       1      15  -35.279636035  -35.535417802
       1      16  -31.510755307  -31.438866710
       1      17  -31.480480008  -31.471223145
       1      18  -31.329584433  -31.410561278
       1      19  -10.290503798  -11.417196916
       1      20   -9.637641083  -10.967075600
       1      21   -9.522989819  -10.671460644
       1      22   -9.227749044  -10.588143099
       1      23   -2.724333387   -3.538075616
       1      24   -1.678508764   -2.644049046
       1      25   -1.436109470   -2.317100643
       1      26   -1.400623126   -2.241046365
       1      27   -0.739758320   -1.778234459
       1      28   -0.437493160   -1.497914761
       1      29   -0.144140050   -0.538894941
       1      30    1.057395863    0.211171317
       1      31    1.086567964    0.564024991
       1      32    1.202287011    0.741993443
       1      33    1.657437809    0.846030771
       1      34    1.920720912    1.649691111
       1      35    2.379509948    2.217784372
       1      36    2.654969748    1.993610260
       1      37    5.251271403    6.134260390
       1      38    5.403835363    6.648168657
       1      39    5.600894220    6.445211292
       1      40    5.666751285    6.722129574
       1      41    6.382707387    7.321919049
       1      42    6.795307335    7.733725011
       1      43    7.290411559    8.448266025
       1      44    7.476310969    8.307040704
       1      45    9.483799558   10.103846860
       1      46   10.084578147   10.145544938
       1      47   10.150700306   10.338799453
       1      48   10.739180312   11.366384438
       1      49   10.919150789   11.422203372
       1      50   11.206928779   11.245376954
  0.333333333  0.333333333  0.000000000      50
       1       1  -71.130059029  -73.847659643
       1       2  -57.301713107  -57.643853171
       1       3  -44.038049580  -41.038674663
       1       4  -44.037633100  -41.037395985
       1       5  -44.032358049  -40.989562088
       1       6  -44.032045741  -40.985395826
       1       7  -43.994798936  -41.034643302
       1       8  -43.994121850  -41.033353775
       1       9  -43.986590772  -40.986926194
       1      10  -43.985882788  -40.983604436
       1      11  -43.972456655  -41.015772555
       1      12  -43.963431052  -40.965934441
       1      13  -35.439688920  -35.517209835
       1      14  -35.410164532  -35.750928055
       1      15  -35.268437843  -35.539659602
       1      16  -31.509907092  -31.419372613
       1      17  -31.474404529  -31.475597901
       1      18  -31.454486946  -31.480658087
       1      19   -9.412615166  -10.458501910
       1      20   -9.205311626  -10.253403788
       1      21   -8.711012878   -9.998554073
       1      22   -8.687895071  -10.041949791
       1      23   -2.643950280   -3.393084776
       1      24   -2.286449641   -3.219104207
       1      25   -1.774461497   -2.757722368
       1      26   -1.431078616   -2.306616139
       1      27   -1.253123830   -2.337802729
       1      28   -0.959035657   -1.785804567
       1      29   -0.632916893   -1.677743532
       1      30   -0.188985809   -1.069868278
       1      31    0.054292106   -0.917996558
       1      32    0.339670007   -0.860888134
       1      33    0.715851811    0.070070354
       1      34    1.141612594    0.231697154
       1      35    2.948689888    3.158794903
       1      36    3.472678116    3.521179197
